tsolve,alg,nvars,seed,runseed
NA,UEDA,24,5,8
84,GR,24,5,8
NA,RS,24,5,8
526,UEDA,24,5,9
75,GR,24,5,9
NA,RS,24,5,9
NA,UEDA,24,5,10
44,GR,24,5,10
NA,RS,24,5,10
446,UEDA,24,6,1
29,GR,24,6,1
NA,RS,24,6,1
501,UEDA,24,6,2
46,GR,24,6,2
NA,RS,24,6,2
NA,UEDA,24,6,3
48,GR,24,6,3
NA,RS,24,6,3
839,UEDA,24,6,4
54,GR,24,6,4
NA,RS,24,6,4
478,UEDA,24,6,5
76,GR,24,6,5
NA,RS,24,6,5
485,UEDA,24,6,6
78,GR,24,6,6
NA,RS,24,6,6
NA,UEDA,24,6,7
82,GR,24,6,7
NA,RS,24,6,7
522,UEDA,24,6,8
74,GR,24,6,8
NA,RS,24,6,8
NA,UEDA,24,6,9
60,GR,24,6,9
NA,RS,24,6,9
1171,UEDA,24,6,10
99,GR,24,6,10
NA,RS,24,6,10
NA,UEDA,24,7,1
111,GR,24,7,1
NA,RS,24,7,1
NA,UEDA,24,7,2
81,GR,24,7,2
NA,RS,24,7,2
NA,UEDA,24,7,3
56,GR,24,7,3
NA,RS,24,7,3
NA,UEDA,24,7,4
61,GR,24,7,4
NA,RS,24,7,4
584,UEDA,24,7,5
78,GR,24,7,5
NA,RS,24,7,5
401,UEDA,24,7,6
102,GR,24,7,6
NA,RS,24,7,6
NA,UEDA,24,7,7
113,GR,24,7,7
NA,RS,24,7,7
869,UEDA,24,7,8
93,GR,24,7,8
NA,RS,24,7,8
NA,UEDA,24,7,9
94,GR,24,7,9
NA,RS,24,7,9
933,UEDA,24,7,10
59,GR,24,7,10
NA,RS,24,7,10
753,UEDA,24,8,1
69,GR,24,8,1
NA,RS,24,8,1
559,UEDA,24,8,2
118,GR,24,8,2
NA,RS,24,8,2
710,UEDA,24,8,3
115,GR,24,8,3
NA,RS,24,8,3
459,UEDA,24,8,4
99,GR,24,8,4
NA,RS,24,8,4
1061,UEDA,24,8,5
99,GR,24,8,5
NA,RS,24,8,5
NA,UEDA,24,8,6
90,GR,24,8,6
NA,RS,24,8,6
962,UEDA,24,8,7
40,GR,24,8,7
NA,RS,24,8,7
495,UEDA,24,8,8
55,GR,24,8,8
NA,RS,24,8,8
578,UEDA,24,8,9
103,GR,24,8,9
NA,RS,24,8,9
475,UEDA,24,8,10
54,GR,24,8,10
NA,RS,24,8,10
572,UEDA,24,9,1
72,GR,24,9,1
NA,RS,24,9,1
566,UEDA,24,9,2
84,GR,24,9,2
NA,RS,24,9,2
294,UEDA,24,9,3
94,GR,24,9,3
NA,RS,24,9,3
NA,UEDA,24,9,4
125,GR,24,9,4
NA,RS,24,9,4
NA,UEDA,24,9,5
74,GR,24,9,5
NA,RS,24,9,5
582,UEDA,24,9,6
80,GR,24,9,6
NA,RS,24,9,6
418,UEDA,24,9,7
74,GR,24,9,7
NA,RS,24,9,7
630,UEDA,24,9,8
74,GR,24,9,8
NA,RS,24,9,8
1079,UEDA,24,9,9
83,GR,24,9,9
NA,RS,24,9,9
354,UEDA,24,9,10
55,GR,24,9,10
NA,RS,24,9,10
740,UEDA,24,10,1
46,GR,24,10,1
NA,RS,24,10,1
435,UEDA,24,10,2
64,GR,24,10,2
NA,RS,24,10,2
882,UEDA,24,10,3
97,GR,24,10,3
NA,RS,24,10,3
728,UEDA,24,10,4
77,GR,24,10,4
NA,RS,24,10,4
611,UEDA,24,10,5
118,GR,24,10,5
NA,RS,24,10,5
NA,UEDA,24,10,6
89,GR,24,10,6
NA,RS,24,10,6
NA,UEDA,24,10,7
67,GR,24,10,7
NA,RS,24,10,7
923,UEDA,24,10,8
80,GR,24,10,8
NA,RS,24,10,8
593,UEDA,24,10,9
98,GR,24,10,9
NA,RS,24,10,9
698,UEDA,24,10,10
135,GR,24,10,10
NA,RS,24,10,10
566,UEDA,25,1,1
61,GR,25,1,1
NA,RS,25,1,1
450,UEDA,25,1,2
108,GR,25,1,2
NA,RS,25,1,2
417,UEDA,25,1,3
78,GR,25,1,3
NA,RS,25,1,3
620,UEDA,25,1,4
93,GR,25,1,4
NA,RS,25,1,4
902,UEDA,25,1,5
71,GR,25,1,5
NA,RS,25,1,5
864,UEDA,25,1,6
61,GR,25,1,6
NA,RS,25,1,6
583,UEDA,25,1,7
87,GR,25,1,7
NA,RS,25,1,7
481,UEDA,25,1,8
100,GR,25,1,8
NA,RS,25,1,8
872,UEDA,25,1,9
67,GR,25,1,9
NA,RS,25,1,9
489,UEDA,25,1,10
36,GR,25,1,10
NA,RS,25,1,10
1109,UEDA,25,2,1
79,GR,25,2,1
NA,RS,25,2,1
NA,UEDA,25,2,2
92,GR,25,2,2
NA,RS,25,2,2
938,UEDA,25,2,3
69,GR,25,2,3
NA,RS,25,2,3
590,UEDA,25,2,4
136,GR,25,2,4
NA,RS,25,2,4
492,UEDA,25,2,5
68,GR,25,2,5
NA,RS,25,2,5
560,UEDA,25,2,6
76,GR,25,2,6
NA,RS,25,2,6
NA,UEDA,25,2,7
81,GR,25,2,7
NA,RS,25,2,7
1008,UEDA,25,2,8
79,GR,25,2,8
NA,RS,25,2,8
442,UEDA,25,2,9
78,GR,25,2,9
NA,RS,25,2,9
NA,UEDA,25,2,10
63,GR,25,2,10
NA,RS,25,2,10
749,UEDA,25,3,1
66,GR,25,3,1
NA,RS,25,3,1
348,UEDA,25,3,2
95,GR,25,3,2
NA,RS,25,3,2
657,UEDA,25,3,3
96,GR,25,3,3
NA,RS,25,3,3
NA,UEDA,25,3,4
96,GR,25,3,4
NA,RS,25,3,4
659,UEDA,25,3,5
117,GR,25,3,5
NA,RS,25,3,5
NA,UEDA,25,3,6
87,GR,25,3,6
NA,RS,25,3,6
506,UEDA,25,3,7
70,GR,25,3,7
NA,RS,25,3,7
494,UEDA,25,3,8
86,GR,25,3,8
NA,RS,25,3,8
427,UEDA,25,3,9
70,GR,25,3,9
NA,RS,25,3,9
516,UEDA,25,3,10
47,GR,25,3,10
NA,RS,25,3,10
498,UEDA,25,4,1
98,GR,25,4,1
NA,RS,25,4,1
511,UEDA,25,4,2
107,GR,25,4,2
NA,RS,25,4,2
NA,UEDA,25,4,3
75,GR,25,4,3
NA,RS,25,4,3
NA,UEDA,25,4,4
175,GR,25,4,4
NA,RS,25,4,4
NA,UEDA,25,4,5
130,GR,25,4,5
NA,RS,25,4,5
1132,UEDA,25,4,6
123,GR,25,4,6
NA,RS,25,4,6
NA,UEDA,25,4,7
101,GR,25,4,7
NA,RS,25,4,7
453,UEDA,25,4,8
111,GR,25,4,8
NA,RS,25,4,8
452,UEDA,25,4,9
102,GR,25,4,9
NA,RS,25,4,9
719,UEDA,25,4,10
103,GR,25,4,10
NA,RS,25,4,10
816,UEDA,25,5,1
104,GR,25,5,1
NA,RS,25,5,1
570,UEDA,25,5,2
99,GR,25,5,2
NA,RS,25,5,2
779,UEDA,25,5,3
69,GR,25,5,3
NA,RS,25,5,3
526,UEDA,25,5,4
91,GR,25,5,4
NA,RS,25,5,4
455,UEDA,25,5,5
100,GR,25,5,5
NA,RS,25,5,5
1078,UEDA,25,5,6
130,GR,25,5,6
NA,RS,25,5,6
NA,UEDA,25,5,7
208,GR,25,5,7
NA,RS,25,5,7
654,UEDA,25,5,8
103,GR,25,5,8
NA,RS,25,5,8
578,UEDA,25,5,9
86,GR,25,5,9
NA,RS,25,5,9
1029,UEDA,25,5,10
44,GR,25,5,10
NA,RS,25,5,10
778,UEDA,25,6,1
44,GR,25,6,1
NA,RS,25,6,1
552,UEDA,25,6,2
72,GR,25,6,2
NA,RS,25,6,2
356,UEDA,25,6,3
51,GR,25,6,3
NA,RS,25,6,3
445,UEDA,25,6,4
76,GR,25,6,4
NA,RS,25,6,4
NA,UEDA,25,6,5
79,GR,25,6,5
NA,RS,25,6,5
996,UEDA,25,6,6
62,GR,25,6,6
NA,RS,25,6,6
NA,UEDA,25,6,7
77,GR,25,6,7
NA,RS,25,6,7
1122,UEDA,25,6,8
87,GR,25,6,8
NA,RS,25,6,8
359,UEDA,25,6,9
72,GR,25,6,9
NA,RS,25,6,9
849,UEDA,25,6,10
65,GR,25,6,10
NA,RS,25,6,10
672,UEDA,25,7,1
175,GR,25,7,1
NA,RS,25,7,1
1053,UEDA,25,7,2
118,GR,25,7,2
NA,RS,25,7,2
1027,UEDA,25,7,3
89,GR,25,7,3
NA,RS,25,7,3
1205,UEDA,25,7,4
67,GR,25,7,4
NA,RS,25,7,4
NA,UEDA,25,7,5
54,GR,25,7,5
NA,RS,25,7,5
NA,UEDA,25,7,6
86,GR,25,7,6
NA,RS,25,7,6
429,UEDA,25,7,7
70,GR,25,7,7
NA,RS,25,7,7
734,UEDA,25,7,8
94,GR,25,7,8
NA,RS,25,7,8
682,UEDA,25,7,9
90,GR,25,7,9
NA,RS,25,7,9
NA,UEDA,25,7,10
54,GR,25,7,10
NA,RS,25,7,10
428,UEDA,25,8,1
89,GR,25,8,1
NA,RS,25,8,1
NA,UEDA,25,8,2
44,GR,25,8,2
NA,RS,25,8,2
470,UEDA,25,8,3
127,GR,25,8,3
NA,RS,25,8,3
564,UEDA,25,8,4
83,GR,25,8,4
NA,RS,25,8,4
NA,UEDA,25,8,5
76,GR,25,8,5
NA,RS,25,8,5
937,UEDA,25,8,6
99,GR,25,8,6
NA,RS,25,8,6
1137,UEDA,25,8,7
70,GR,25,8,7
NA,RS,25,8,7
509,UEDA,25,8,8
162,GR,25,8,8
NA,RS,25,8,8
NA,UEDA,25,8,9
94,GR,25,8,9
NA,RS,25,8,9
NA,UEDA,25,8,10
65,GR,25,8,10
NA,RS,25,8,10
542,UEDA,25,9,1
78,GR,25,9,1
NA,RS,25,9,1
654,UEDA,25,9,2
108,GR,25,9,2
NA,RS,25,9,2
494,UEDA,25,9,3
98,GR,25,9,3
NA,RS,25,9,3
481,UEDA,25,9,4
148,GR,25,9,4
NA,RS,25,9,4
712,UEDA,25,9,5
132,GR,25,9,5
NA,RS,25,9,5
446,UEDA,25,9,6
82,GR,25,9,6
NA,RS,25,9,6
326,UEDA,25,9,7
68,GR,25,9,7
NA,RS,25,9,7
456,UEDA,25,9,8
70,GR,25,9,8
NA,RS,25,9,8
429,UEDA,25,9,9
107,GR,25,9,9
NA,RS,25,9,9
938,UEDA,25,9,10
53,GR,25,9,10
NA,RS,25,9,10
554,UEDA,25,10,1
85,GR,25,10,1
NA,RS,25,10,1
570,UEDA,25,10,2
69,GR,25,10,2
NA,RS,25,10,2
533,UEDA,25,10,3
87,GR,25,10,3
NA,RS,25,10,3
478,UEDA,25,10,4
122,GR,25,10,4
NA,RS,25,10,4
NA,UEDA,25,10,5
343,GR,25,10,5
NA,RS,25,10,5
NA,UEDA,25,10,6
79,GR,25,10,6
NA,RS,25,10,6
301,UEDA,25,10,7
271,GR,25,10,7
NA,RS,25,10,7
635,UEDA,25,10,8
99,GR,25,10,8
NA,RS,25,10,8
441,UEDA,25,10,9
432,GR,25,10,9
NA,RS,25,10,9
553,UEDA,25,10,10
71,GR,25,10,10
NA,RS,25,10,10
1257,UEDA,26,1,1
79,GR,26,1,1
NA,RS,26,1,1
477,UEDA,26,1,2
112,GR,26,1,2
NA,RS,26,1,2
NA,UEDA,26,1,3
73,GR,26,1,3
NA,RS,26,1,3
533,UEDA,26,1,4
118,GR,26,1,4
NA,RS,26,1,4
1095,UEDA,26,1,5
93,GR,26,1,5
NA,RS,26,1,5
370,UEDA,26,1,6
122,GR,26,1,6
NA,RS,26,1,6
713,UEDA,26,1,7
92,GR,26,1,7
NA,RS,26,1,7
657,UEDA,26,1,8
124,GR,26,1,8
NA,RS,26,1,8
984,UEDA,26,1,9
87,GR,26,1,9
NA,RS,26,1,9
451,UEDA,26,1,10
68,GR,26,1,10
NA,RS,26,1,10
839,UEDA,26,2,1
59,GR,26,2,1
NA,RS,26,2,1
638,UEDA,26,2,2
58,GR,26,2,2
NA,RS,26,2,2
1169,UEDA,26,2,3
81,GR,26,2,3
NA,RS,26,2,3
NA,UEDA,26,2,4
77,GR,26,2,4
NA,RS,26,2,4
NA,UEDA,26,2,5
62,GR,26,2,5
NA,RS,26,2,5
1119,UEDA,26,2,6
100,GR,26,2,6
NA,RS,26,2,6
1064,UEDA,26,2,7
97,GR,26,2,7
NA,RS,26,2,7
1077,UEDA,26,2,8
80,GR,26,2,8
NA,RS,26,2,8
1013,UEDA,26,2,9
101,GR,26,2,9
NA,RS,26,2,9
NA,UEDA,26,2,10
105,GR,26,2,10
NA,RS,26,2,10
508,UEDA,26,3,1
103,GR,26,3,1
NA,RS,26,3,1
908,UEDA,26,3,2
71,GR,26,3,2
NA,RS,26,3,2
759,UEDA,26,3,3
57,GR,26,3,3
NA,RS,26,3,3
NA,UEDA,26,3,4
86,GR,26,3,4
NA,RS,26,3,4
552,UEDA,26,3,5
61,GR,26,3,5
NA,RS,26,3,5
758,UEDA,26,3,6
64,GR,26,3,6
NA,RS,26,3,6
676,UEDA,26,3,7
60,GR,26,3,7
NA,RS,26,3,7
627,UEDA,26,3,8
86,GR,26,3,8
NA,RS,26,3,8
487,UEDA,26,3,9
72,GR,26,3,9
NA,RS,26,3,9
792,UEDA,26,3,10
53,GR,26,3,10
NA,RS,26,3,10
339,UEDA,26,4,1
117,GR,26,4,1
NA,RS,26,4,1
NA,UEDA,26,4,2
97,GR,26,4,2
NA,RS,26,4,2
823,UEDA,26,4,3
97,GR,26,4,3
NA,RS,26,4,3
NA,UEDA,26,4,4
244,GR,26,4,4
NA,RS,26,4,4
NA,UEDA,26,4,5
170,GR,26,4,5
NA,RS,26,4,5
NA,UEDA,26,4,6
82,GR,26,4,6
NA,RS,26,4,6
NA,UEDA,26,4,7
91,GR,26,4,7
NA,RS,26,4,7
999,UEDA,26,4,8
70,GR,26,4,8
NA,RS,26,4,8
1201,UEDA,26,4,9
65,GR,26,4,9
NA,RS,26,4,9
952,UEDA,26,4,10
204,GR,26,4,10
NA,RS,26,4,10
NA,UEDA,26,5,1
137,GR,26,5,1
NA,RS,26,5,1
369,UEDA,26,5,2
68,GR,26,5,2
NA,RS,26,5,2
NA,UEDA,26,5,3
43,GR,26,5,3
NA,RS,26,5,3
830,UEDA,26,5,4
106,GR,26,5,4
NA,RS,26,5,4
NA,UEDA,26,5,5
87,GR,26,5,5
NA,RS,26,5,5
1009,UEDA,26,5,6
60,GR,26,5,6
NA,RS,26,5,6
751,UEDA,26,5,7
90,GR,26,5,7
NA,RS,26,5,7
652,UEDA,26,5,8
108,GR,26,5,8
NA,RS,26,5,8
503,UEDA,26,5,9
111,GR,26,5,9
NA,RS,26,5,9
538,UEDA,26,5,10
46,GR,26,5,10
NA,RS,26,5,10
465,UEDA,26,6,1
70,GR,26,6,1
NA,RS,26,6,1
946,UEDA,26,6,2
69,GR,26,6,2
NA,RS,26,6,2
547,UEDA,26,6,3
63,GR,26,6,3
NA,RS,26,6,3
1093,UEDA,26,6,4
89,GR,26,6,4
NA,RS,26,6,4
1143,UEDA,26,6,5
81,GR,26,6,5
NA,RS,26,6,5
NA,UEDA,26,6,6
73,GR,26,6,6
NA,RS,26,6,6
1056,UEDA,26,6,7
54,GR,26,6,7
NA,RS,26,6,7
NA,UEDA,26,6,8
101,GR,26,6,8
NA,RS,26,6,8
767,UEDA,26,6,9
123,GR,26,6,9
NA,RS,26,6,9
1110,UEDA,26,6,10
124,GR,26,6,10
NA,RS,26,6,10
NA,UEDA,26,7,1
57,GR,26,7,1
NA,RS,26,7,1
1113,UEDA,26,7,2
246,GR,26,7,2
NA,RS,26,7,2
724,UEDA,26,7,3
39,GR,26,7,3
NA,RS,26,7,3
NA,UEDA,26,7,4
66,GR,26,7,4
NA,RS,26,7,4
757,UEDA,26,7,5
213,GR,26,7,5
NA,RS,26,7,5
1001,UEDA,26,7,6
146,GR,26,7,6
NA,RS,26,7,6
514,UEDA,26,7,7
211,GR,26,7,7
NA,RS,26,7,7
NA,UEDA,26,7,8
84,GR,26,7,8
NA,RS,26,7,8
601,UEDA,26,7,9
173,GR,26,7,9
NA,RS,26,7,9
NA,UEDA,26,7,10
501,GR,26,7,10
NA,RS,26,7,10
571,UEDA,26,8,1
82,GR,26,8,1
NA,RS,26,8,1
1126,UEDA,26,8,2
55,GR,26,8,2
NA,RS,26,8,2
NA,UEDA,26,8,3
114,GR,26,8,3
NA,RS,26,8,3
901,UEDA,26,8,4
122,GR,26,8,4
NA,RS,26,8,4
717,UEDA,26,8,5
110,GR,26,8,5
NA,RS,26,8,5
815,UEDA,26,8,6
94,GR,26,8,6
NA,RS,26,8,6
807,UEDA,26,8,7
61,GR,26,8,7
NA,RS,26,8,7
708,UEDA,26,8,8
51,GR,26,8,8
NA,RS,26,8,8
NA,UEDA,26,8,9
79,GR,26,8,9
NA,RS,26,8,9
814,UEDA,26,8,10
84,GR,26,8,10
NA,RS,26,8,10
738,UEDA,26,9,1
71,GR,26,9,1
NA,RS,26,9,1
688,UEDA,26,9,2
75,GR,26,9,2
NA,RS,26,9,2
442,UEDA,26,9,3
73,GR,26,9,3
NA,RS,26,9,3
501,UEDA,26,9,4
81,GR,26,9,4
NA,RS,26,9,4
707,UEDA,26,9,5
69,GR,26,9,5
NA,RS,26,9,5
581,UEDA,26,9,6
82,GR,26,9,6
NA,RS,26,9,6
745,UEDA,26,9,7
72,GR,26,9,7
NA,RS,26,9,7
710,UEDA,26,9,8
76,GR,26,9,8
NA,RS,26,9,8
381,UEDA,26,9,9
85,GR,26,9,9
NA,RS,26,9,9
680,UEDA,26,9,10
63,GR,26,9,10
NA,RS,26,9,10
NA,UEDA,26,10,1
71,GR,26,10,1
NA,RS,26,10,1
992,UEDA,26,10,2
41,GR,26,10,2
NA,RS,26,10,2
598,UEDA,26,10,3
61,GR,26,10,3
NA,RS,26,10,3
NA,UEDA,26,10,4
71,GR,26,10,4
NA,RS,26,10,4
865,UEDA,26,10,5
63,GR,26,10,5
NA,RS,26,10,5
951,UEDA,26,10,6
123,GR,26,10,6
NA,RS,26,10,6
NA,UEDA,26,10,7
104,GR,26,10,7
NA,RS,26,10,7
503,UEDA,26,10,8
84,GR,26,10,8
NA,RS,26,10,8
291,UEDA,26,10,9
64,GR,26,10,9
NA,RS,26,10,9
932,UEDA,26,10,10
35,GR,26,10,10
NA,RS,26,10,10
1173,UEDA,27,1,1
79,GR,27,1,1
NA,RS,27,1,1
924,UEDA,27,1,2
67,GR,27,1,2
NA,RS,27,1,2
506,UEDA,27,1,3
87,GR,27,1,3
NA,RS,27,1,3
NA,UEDA,27,1,4
64,GR,27,1,4
NA,RS,27,1,4
690,UEDA,27,1,5
80,GR,27,1,5
NA,RS,27,1,5
745,UEDA,27,1,6
97,GR,27,1,6
NA,RS,27,1,6
523,UEDA,27,1,7
81,GR,27,1,7
NA,RS,27,1,7
625,UEDA,27,1,8
107,GR,27,1,8
NA,RS,27,1,8
1056,UEDA,27,1,9
89,GR,27,1,9
NA,RS,27,1,9
360,UEDA,27,1,10
118,GR,27,1,10
NA,RS,27,1,10
1280,UEDA,27,2,1
109,GR,27,2,1
NA,RS,27,2,1
1134,UEDA,27,2,2
605,GR,27,2,2
NA,RS,27,2,2
616,UEDA,27,2,3
425,GR,27,2,3
NA,RS,27,2,3
NA,UEDA,27,2,4
64,GR,27,2,4
NA,RS,27,2,4
NA,UEDA,27,2,5
217,GR,27,2,5
NA,RS,27,2,5
646,UEDA,27,2,6
99,GR,27,2,6
NA,RS,27,2,6
NA,UEDA,27,2,7
108,GR,27,2,7
NA,RS,27,2,7
NA,UEDA,27,2,8
78,GR,27,2,8
NA,RS,27,2,8
734,UEDA,27,2,9
182,GR,27,2,9
NA,RS,27,2,9
NA,UEDA,27,2,10
170,GR,27,2,10
NA,RS,27,2,10
NA,UEDA,27,3,1
85,GR,27,3,1
NA,RS,27,3,1
558,UEDA,27,3,2
69,GR,27,3,2
NA,RS,27,3,2
386,UEDA,27,3,3
109,GR,27,3,3
NA,RS,27,3,3
976,UEDA,27,3,4
75,GR,27,3,4
NA,RS,27,3,4
656,UEDA,27,3,5
92,GR,27,3,5
NA,RS,27,3,5
467,UEDA,27,3,6
86,GR,27,3,6
NA,RS,27,3,6
642,UEDA,27,3,7
40,GR,27,3,7
NA,RS,27,3,7
NA,UEDA,27,3,8
60,GR,27,3,8
NA,RS,27,3,8
636,UEDA,27,3,9
85,GR,27,3,9
NA,RS,27,3,9
1201,UEDA,27,3,10
75,GR,27,3,10
NA,RS,27,3,10
899,UEDA,27,4,1
630,GR,27,4,1
NA,RS,27,4,1
1004,UEDA,27,4,2
905,GR,27,4,2
NA,RS,27,4,2
NA,UEDA,27,4,3
606,GR,27,4,3
NA,RS,27,4,3
NA,UEDA,27,4,4
170,GR,27,4,4
NA,RS,27,4,4
1270,UEDA,27,4,5
187,GR,27,4,5
NA,RS,27,4,5
520,UEDA,27,4,6
220,GR,27,4,6
NA,RS,27,4,6
757,UEDA,27,4,7
194,GR,27,4,7
NA,RS,27,4,7
NA,UEDA,27,4,8
71,GR,27,4,8
NA,RS,27,4,8
1016,UEDA,27,4,9
82,GR,27,4,9
NA,RS,27,4,9
NA,UEDA,27,4,10
370,GR,27,4,10
NA,RS,27,4,10
831,UEDA,27,5,1
NA,GR,27,5,1
NA,RS,27,5,1
545,UEDA,27,5,2
158,GR,27,5,2
NA,RS,27,5,2
436,UEDA,27,5,3
60,GR,27,5,3
NA,RS,27,5,3
NA,UEDA,27,5,4
191,GR,27,5,4
NA,RS,27,5,4
NA,UEDA,27,5,5
208,GR,27,5,5
NA,RS,27,5,5
NA,UEDA,27,5,6
366,GR,27,5,6
NA,RS,27,5,6
797,UEDA,27,5,7
83,GR,27,5,7
NA,RS,27,5,7
812,UEDA,27,5,8
534,GR,27,5,8
NA,RS,27,5,8
NA,UEDA,27,5,9
419,GR,27,5,9
NA,RS,27,5,9
524,UEDA,27,5,10
443,GR,27,5,10
NA,RS,27,5,10
1282,UEDA,27,6,1
87,GR,27,6,1
NA,RS,27,6,1
548,UEDA,27,6,2
76,GR,27,6,2
NA,RS,27,6,2
471,UEDA,27,6,3
56,GR,27,6,3
NA,RS,27,6,3
543,UEDA,27,6,4
90,GR,27,6,4
NA,RS,27,6,4
1162,UEDA,27,6,5
74,GR,27,6,5
NA,RS,27,6,5
702,UEDA,27,6,6
65,GR,27,6,6
NA,RS,27,6,6
791,UEDA,27,6,7
48,GR,27,6,7
NA,RS,27,6,7
538,UEDA,27,6,8
72,GR,27,6,8
NA,RS,27,6,8
534,UEDA,27,6,9
79,GR,27,6,9
NA,RS,27,6,9
707,UEDA,27,6,10
88,GR,27,6,10
NA,RS,27,6,10
713,UEDA,27,7,1
513,GR,27,7,1
NA,RS,27,7,1
1313,UEDA,27,7,2
85,GR,27,7,2
NA,RS,27,7,2
NA,UEDA,27,7,3
36,GR,27,7,3
NA,RS,27,7,3
511,UEDA,27,7,4
281,GR,27,7,4
NA,RS,27,7,4
903,UEDA,27,7,5
165,GR,27,7,5
NA,RS,27,7,5
530,UEDA,27,7,6
80,GR,27,7,6
NA,RS,27,7,6
NA,UEDA,27,7,7
248,GR,27,7,7
NA,RS,27,7,7
NA,UEDA,27,7,8
108,GR,27,7,8
NA,RS,27,7,8
391,UEDA,27,7,9
68,GR,27,7,9
NA,RS,27,7,9
NA,UEDA,27,7,10
90,GR,27,7,10
NA,RS,27,7,10
521,UEDA,27,8,1
222,GR,27,8,1
NA,RS,27,8,1
NA,UEDA,27,8,2
378,GR,27,8,2
NA,RS,27,8,2
816,UEDA,27,8,3
91,GR,27,8,3
NA,RS,27,8,3
736,UEDA,27,8,4
129,GR,27,8,4
NA,RS,27,8,4
638,UEDA,27,8,5
98,GR,27,8,5
NA,RS,27,8,5
1161,UEDA,27,8,6
102,GR,27,8,6
NA,RS,27,8,6
946,UEDA,27,8,7
86,GR,27,8,7
NA,RS,27,8,7
947,UEDA,27,8,8
91,GR,27,8,8
NA,RS,27,8,8
NA,UEDA,27,8,9
73,GR,27,8,9
NA,RS,27,8,9
795,UEDA,27,8,10
54,GR,27,8,10
NA,RS,27,8,10
409,UEDA,27,9,1
80,GR,27,9,1
NA,RS,27,9,1
622,UEDA,27,9,2
109,GR,27,9,2
NA,RS,27,9,2
819,UEDA,27,9,3
87,GR,27,9,3
NA,RS,27,9,3
778,UEDA,27,9,4
59,GR,27,9,4
NA,RS,27,9,4
576,UEDA,27,9,5
101,GR,27,9,5
NA,RS,27,9,5
NA,UEDA,27,9,6
93,GR,27,9,6
NA,RS,27,9,6
631,UEDA,27,9,7
84,GR,27,9,7
NA,RS,27,9,7
886,UEDA,27,9,8
91,GR,27,9,8
NA,RS,27,9,8
723,UEDA,27,9,9
88,GR,27,9,9
NA,RS,27,9,9
629,UEDA,27,9,10
79,GR,27,9,10
NA,RS,27,9,10
898,UEDA,27,10,1
121,GR,27,10,1
NA,RS,27,10,1
865,UEDA,27,10,2
84,GR,27,10,2
NA,RS,27,10,2
903,UEDA,27,10,3
83,GR,27,10,3
NA,RS,27,10,3
619,UEDA,27,10,4
76,GR,27,10,4
NA,RS,27,10,4
NA,UEDA,27,10,5
128,GR,27,10,5
NA,RS,27,10,5
617,UEDA,27,10,6
101,GR,27,10,6
NA,RS,27,10,6
1077,UEDA,27,10,7
106,GR,27,10,7
NA,RS,27,10,7
1224,UEDA,27,10,8
136,GR,27,10,8
NA,RS,27,10,8
1153,UEDA,27,10,9
69,GR,27,10,9
NA,RS,27,10,9
860,UEDA,27,10,10
74,GR,27,10,10
NA,RS,27,10,10
983,UEDA,28,1,1
110,GR,28,1,1
NA,RS,28,1,1
761,UEDA,28,1,2
75,GR,28,1,2
NA,RS,28,1,2
831,UEDA,28,1,3
107,GR,28,1,3
NA,RS,28,1,3
938,UEDA,28,1,4
74,GR,28,1,4
NA,RS,28,1,4
1175,UEDA,28,1,5
60,GR,28,1,5
NA,RS,28,1,5
NA,UEDA,28,1,6
128,GR,28,1,6
NA,RS,28,1,6
910,UEDA,28,1,7
107,GR,28,1,7
NA,RS,28,1,7
1111,UEDA,28,1,8
98,GR,28,1,8
NA,RS,28,1,8
NA,UEDA,28,1,9
102,GR,28,1,9
NA,RS,28,1,9
625,UEDA,28,1,10
96,GR,28,1,10
NA,RS,28,1,10
872,UEDA,28,2,1
132,GR,28,2,1
NA,RS,28,2,1
700,UEDA,28,2,2
60,GR,28,2,2
NA,RS,28,2,2
NA,UEDA,28,2,3
104,GR,28,2,3
NA,RS,28,2,3
1240,UEDA,28,2,4
165,GR,28,2,4
NA,RS,28,2,4
485,UEDA,28,2,5
63,GR,28,2,5
NA,RS,28,2,5
746,UEDA,28,2,6
95,GR,28,2,6
NA,RS,28,2,6
NA,UEDA,28,2,7
124,GR,28,2,7
NA,RS,28,2,7
739,UEDA,28,2,8
129,GR,28,2,8
NA,RS,28,2,8
NA,UEDA,28,2,9
140,GR,28,2,9
NA,RS,28,2,9
989,UEDA,28,2,10
112,GR,28,2,10
NA,RS,28,2,10
995,UEDA,28,3,1
86,GR,28,3,1
NA,RS,28,3,1
NA,UEDA,28,3,2
70,GR,28,3,2
NA,RS,28,3,2
429,UEDA,28,3,3
91,GR,28,3,3
NA,RS,28,3,3
607,UEDA,28,3,4
71,GR,28,3,4
NA,RS,28,3,4
NA,UEDA,28,3,5
87,GR,28,3,5
NA,RS,28,3,5
782,UEDA,28,3,6
92,GR,28,3,6
NA,RS,28,3,6
570,UEDA,28,3,7
69,GR,28,3,7
NA,RS,28,3,7
NA,UEDA,28,3,8
53,GR,28,3,8
NA,RS,28,3,8
NA,UEDA,28,3,9
80,GR,28,3,9
NA,RS,28,3,9
657,UEDA,28,3,10
63,GR,28,3,10
NA,RS,28,3,10
497,UEDA,28,4,1
50,GR,28,4,1
NA,RS,28,4,1
979,UEDA,28,4,2
